label,message,clean_text
1,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867,xclusive clubsaisai 2morow 28 5 soiree speciale zouk nichols paris free roses 2 all ladies info 07946746291 07880867867
0,what I meant to say is cant wait to see u again getting bored of this bridgwater banter,what i meant say cant wait see u again getting bored bridgwater banter
0,Neva mind it's ok..,neva mind s ok
0,"It's fine, imma get a drink or somethin. Want me to come find you?",s fine imma get drink somethin want come find
1,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,22 days kick off euro2004 u will kept up date latest news results daily removed send get txt stop 83222
0,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,valentine game send dis msg all ur friends 5 answers r d same someone really loves u ques which colour suits best rply
0,I have many dependents,i many dependents
0,THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,thanx4 today cer nice 2 catch up ave 2 find more time more often oh well take care c u soon c
0,I called and said all to him:)then he have to choose this future.,i called said all choose future
0,"\Happy valentines day\"" I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...""",happy valentines day i know early i hundreds handsomes beauties wish i thought finish off aunties uncles 1st
0,He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.,like not v shock leh cos telling shuhui like telling leona also like dat almost all know liao got ask abt ur reaction lor
0,For my family happiness..,family happiness
0,I come n pick Ì_ up... Come out immediately aft ur lesson...,i come n pick up come out immediately aft ur lesson
0,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,let there snow let there snow kind weather brings ppl together friendships can grow
0,Dear we got  &lt;#&gt;  dollars hi hi,dear got lt gt dollars hi hi
0,Good words.... But words may leave u in dismay many times.,good words words may leave u dismay many times
0,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED,make sure alex knows birthday over fifteen minutes far re concerned
0,"sorry, no, have got few things to do. may be in pub later.",sorry no got few things may pub later
0,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash",nah s straight can just bring bud drinks something s actually little more useful straight cash
0,"Haha good to hear, I'm officially paid and on the market for an 8th",haha good hear i m officially paid market 8th
0,How many licks does it take to get to the center of a tootsie pop?,how many licks take get center tootsie pop
0,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,yup i thk r e teacher said will make face look longer darren ask not 2 cut too short
1,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,new textbuddy chat 2 horny guys ur area 4 just 25p free 2 receive search postcode gaytextbuddy com txt one name 89693
1,Todays Vodafone numbers ending with 4882 are selected to a receive a å£350 award. If your number matches call 09064019014 to receive your å£350 award.,todays vodafone numbers ending 4882 selected receive cur 350 award number matches call 09064019014 receive cur 350 award
0,Please dont say like that. Hi hi hi,please dont say like hi hi hi
0,Thank u!,thank u
0,Oh that was a forwarded message. I thought you send that to me,oh forwarded message i thought send
0,Got it. Seventeen pounds for seven hundred ml ÛÒ hope ok.,got seventeen pounds seven hundred ml hope ok
1,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",dear voucher holder 2 claim weeks offer pc go url ts cs apply 2 stop texts txt stop 80062
0,Me n him so funny...,n funny
0,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola",sweetheart hope not having kind day one loads reasons smile biola
0,When Ì_ login dat time... Dad fetching Ì_ home now?,when login dat time dad fetching home now
0,"What will we do in the shower, baby?",what will shower baby
0,I had askd u a question some hours before. Its answer,i askd u question some hours before answer
0,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out",well imma definitely need restock before thanksgiving i ll let know when i m out
0,"said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day!",said kiss kiss i can t sound effects gorgeous man isn t kind person who needs smile brighten day
0,Probably gonna swing by in a wee bit,probably gonna swing wee bit
0,Ya very nice. . .be ready on thursday,ya very nice ready thursday
0,Allo! We have braved the buses and taken on the trains and triumphed. I mean weÛ÷re in bÛ÷ham. Have a jolly good rest of week,allo braved buses taken trains triumphed i mean re b ham jolly good rest week
0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",watching cartoon listening music amp eve go temple amp church what about u
0,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.,mind i ask what happened dont say uncomfortable
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,private 2003 account statement shows 800 un redeemed s i m points call 08715203694 identifier code 40533 expires 31 10 04
0,No prob. I will send to your email.,no prob i will send email
1,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm",won 1 000 cash 2 000 prize claim call09050000327 t c rstm sw7 3ss 150ppm
0,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :),thats cool sometimes slow gentle sonetimes rough hard
0,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,i m gonna say no sorry i would normal starting panic about time sorry again seeing tuesday
0,"Wait, do you know if wesleys in town? I bet she does hella drugs!",wait know wesleys town i bet hella drugs
0,Fine i miss you very much.,fine i miss very much
0,Did u got that persons story,u got persons story
0,Tell them the drug dealer's getting impatient,tell drug dealer s getting impatient
0,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",sun cant come earth send luv rays cloud cant come river send luv rain i cant come meet u can send care msg u gud evng
0,You will be in the place of that man,will place man
0,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",doesnt make sense take there unless free need know more wikipedia com
1,88800 and 89034 are premium phone services call 08718711108,88800 89034 premium phone services call 08718711108
0,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",under sea there lays rock rock there envelope envelope there paper paper there 3 words
0,Then mum's repent how?,mum s repent how
0,Sorry me going home first... Daddy come fetch Ì_ later...,sorry going home first daddy come fetch later
0,Leave it de:-). Start Prepare for next:-)..,leave de start prepare next
0,Yes baby! We can study all the positions of the kama sutra ;),yes baby can study all positions kama sutra
0,En chikku nange bakra msg kalstiya..then had tea/coffee?,en chikku nange bakra msg kalstiya tea coffee
0,Carlos'll be here in a minute if you still need to buy,carlos ll here minute still need buy
0,This pay is  &lt;DECIMAL&gt;  lakhs:),pay lt decimal gt lakhs
0,Have a good evening! Ttyl,good evening ttyl
0,Did u receive my msg?,u receive msg
0,Ho ho - big belly laugh! See ya tomo,ho ho big belly laugh see ya tomo
1,SMS. ac sun0819 posts HELLO:\You seem cool,sms ac sun0819 posts hello seem cool
1,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just å£1.50 per wk 2 opt out send STOP 08452810071 16,get ur 1st ringtone free now reply msg tone gr8 top 20 tones phone every week just cur 1 50 per wk 2 opt out send stop 08452810071 16
0,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",ditto won t worry about saying anything anymore like i said last night whatever want i ll same peace
0,"I've got  &lt;#&gt; , any way I could pick up?",i ve got lt gt any way i could pick up
0,"I dont knw pa, i just drink milk..",i dont knw pa i just drink milk
0,Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons?,maybe say hi find out got card great escape wetherspoons
0,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...",piggy r u awake i bet u re still sleeping i m going 4 lunch now
0,Cause I'm not freaky lol,cause i m not freaky lol
0,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,missed call cause i yelling scrappy miss u can t wait u come home i m lonely today
